sellerName,origChannel,origIntRate,origUPB,origDate,firstPmtDate,origLTV,origCLTV,numBorrowers,origDebtIncRatio,borrCreditScore,BestCreditScore,loanPurp,propState,zipCode,pMIperct,mortInsType
OTHER,2,4.875,231000,3/1/2019,5/1/2019,95,95,2,27,761,789,R,MN,567,30,1
OTHER,2,4.75,260000,3/1/2019,5/1/2019,87,87,2,29,778,778,R,WI,541,30,1
OTHER,2,4.625,189000,3/1/2019,5/1/2019,94,94,2,32,715,715,R,WI,535,30,1
OTHER,2,4.75,264000,3/1/2019,5/1/2019,95,95,2,34,685,718,R,MS,386,30,1
OTHER,2,4.875,179000,3/1/2019,5/1/2019,95,95,2,38,763,763,R,LA,705,30,1
OTHER,2,4.375,376000,3/1/2019,5/1/2019,92,92,2,42,760,767,R,WI,546,30,1
PENNYMAC CORP.,2,4.875,266000,1/1/2019,3/1/2019,95,95,2,27,735,784,R,AL,360,30,1
PENNYMAC CORP.,2,4.875,664000,1/1/2019,3/1/2019,95,95,2,39,703,745,R,CA,945,30,1
PENNYMAC CORP.,2,5,152000,1/1/2019,3/1/2019,95,95,2,46,727,728,R,ND,585,30,1
PENNYMAC CORP.,2,4.75,234000,2/1/2019,4/1/2019,90,90,2,31,759,810,R,TN,373,30,1
PENNYMAC CORP.,2,4.875,295000,2/1/2019,4/1/2019,95,95,2,34,784,784,R,VA,232,30,1
PENNYMAC CORP.,2,4.875,293000,2/1/2019,4/1/2019,95,95,2,37,784,790,R,NV,891,30,1
PENNYMAC CORP.,2,5.5,258000,3/1/2019,5/1/2019,95,95,2,40,685,685,R,TX,785,30,1
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.5,570000,2/1/2019,4/1/2019,95,95,2,36,767,771,R,CA,920,30,1
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.59,407000,3/1/2019,5/1/2019,95,95,2,48,748,777,R,CO,802,30,1
"WELLS FARGO BANK, N.A.",2,5,171000,1/1/2019,3/1/2019,92,92,2,20,798,810,R,AR,725,30,1
"WELLS FARGO BANK, N.A.",2,4.875,171000,1/1/2019,3/1/2019,95,95,2,21,765,765,R,AR,725,30,1
"WELLS FARGO BANK, N.A.",2,5.125,279000,1/1/2019,3/1/2019,93,93,2,26,767,768,R,TN,384,30,1
"WELLS FARGO BANK, N.A.",2,4.875,308000,1/1/2019,3/1/2019,94,94,2,27,737,737,R,PA,190,30,1
"WELLS FARGO BANK, N.A.",2,5.125,409000,1/1/2019,3/1/2019,95,95,2,44,771,792,R,TX,785,30,1
"WELLS FARGO BANK, N.A.",2,4.5,251000,2/1/2019,4/1/2019,93,93,2,44,755,755,R,ID,838,30,1
"WELLS FARGO BANK, N.A.",2,5.5,224000,1/1/2019,3/1/2019,90,90,3,50,795,795,R,OK,736,25,1
OTHER,2,4.875,165000,2/1/2019,4/1/2019,95,95,3,50,761,761,R,KY,407,30,1
"AMERIHOME MORTGAGE COMPANY, LLC",2,4.625,192000,2/1/2019,4/1/2019,84,84,1,39,721,721,R,CA,932,12,2
PENNYMAC CORP.,2,4.375,214000,2/1/2019,4/1/2019,81,81,1,40,777,777,R,OR,975,12,2
QUICKEN LOANS INC.,2,4.875,433000,2/1/2019,4/1/2019,85,85,1,38,685,685,R,CA,913,12,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.25,316000,1/1/2019,3/1/2019,84,84,1,48,720,720,R,CA,956,12,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,453000,2/1/2019,3/1/2019,85,85,1,31,771,771,R,MO,631,12,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.375,480000,2/1/2019,4/1/2019,85,85,1,35,773,773,R,CA,928,12,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.375,482000,2/1/2019,4/1/2019,84,84,1,36,751,751,R,CA,919,12,2
"WELLS FARGO BANK, N.A.",2,4.875,374000,1/1/2019,3/1/2019,85,85,1,48,709,709,R,CO,802,12,2
"AMERIHOME MORTGAGE COMPANY, LLC",2,4.875,320000,2/1/2019,4/1/2019,90,90,1,46,800,800,R,CO,802,25,2
QUICKEN LOANS INC.,2,4.75,363000,1/1/2019,3/1/2019,89,89,1,31,758,758,R,IL,601,25,2
QUICKEN LOANS INC.,2,4.5,669000,2/1/2019,4/1/2019,87,87,1,27,759,759,R,CA,945,25,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,543000,1/1/2019,3/1/2019,93,93,1,41,770,770,R,CA,917,25,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.5,480000,3/1/2019,5/1/2019,90,90,1,25,796,796,R,CA,956,25,2
"WELLS FARGO BANK, N.A.",2,4.5,338000,2/1/2019,4/1/2019,88,88,1,45,776,776,R,FL,330,25,2
OTHER,2,4.875,259000,2/1/2019,4/1/2019,91,91,1,45,770,770,R,AL,359,30,2
"WELLS FARGO BANK, N.A.",2,5.875,156000,1/1/2019,3/1/2019,94,94,1,29,714,714,R,AR,721,30,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.55,376000,3/1/2019,5/1/2019,85,85,2,48,724,805,R,CA,957,12,2
FREEDOM MORTGAGE CORP.,2,4.625,154000,1/1/2019,3/1/2019,90,90,2,45,765,765,R,PA,150,25,2
OTHER,2,5.125,455000,2/1/2019,3/1/2019,89,89,2,31,784,784,R,AR,727,25,2
QUICKEN LOANS INC.,2,4.875,585000,2/1/2019,4/1/2019,88,88,2,39,770,770,R,CA,945,25,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.5,167000,1/1/2019,3/1/2019,87,87,1,33,712,712,R,FL,342,25,3
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,5,222000,2/1/2019,4/1/2019,97,97,1,44,736,736,R,MN,559,25,3
OTHER,2,4.625,463000,2/1/2019,4/1/2019,85,85,2,29,756,779,R,CA,921,12,3
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.625,217000,2/1/2019,4/1/2019,95,95,2,32,788,788,R,MN,560,25,3
QUICKEN LOANS INC.,0,4.99,96000,1/1/2019,3/1/2019,60,60,1,42,716,716,C,NM,877,0,0
"WELLS FARGO BANK, N.A.",2,4.875,242000,1/1/2019,3/1/2019,80,80,2,22,743,766,C,NC,278,0,0
OTHER,0,6,240000,1/1/2019,3/1/2019,72,72,2,37,638,662,C,TX,750,0,0
QUICKEN LOANS INC.,0,4.25,262000,2/1/2019,4/1/2019,20,20,2,27,761,761,R,CA,950,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",2,4.375,377000,1/1/2019,3/1/2019,56,56,2,19,809,814,R,CA,957,0,0
QUICKEN LOANS INC.,0,5.75,128000,2/1/2019,4/1/2019,70,70,1,26,661,661,C,TX,760,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.75,596000,2/1/2019,4/1/2019,87,87,2,28,754,780,R,CA,908,25,2
QUICKEN LOANS INC.,0,4.75,154000,1/1/2019,3/1/2019,37,37,1,27,692,692,C,WA,984,0,0
OTHER,0,4.75,185000,2/1/2019,4/1/2019,73,73,1,40,720,720,C,MD,210,0,0
OTHER,0,4.5,273000,2/1/2019,4/1/2019,60,60,2,31,692,823,C,PA,194,0,0
QUICKEN LOANS INC.,0,5.25,480000,1/1/2019,3/1/2019,80,80,2,38,666,686,C,CA,928,0,0
QUICKEN LOANS INC.,0,4.75,439000,2/1/2019,4/1/2019,75,75,1,35,660,660,C,CA,916,0,0
OTHER,0,5.875,144000,1/1/2019,3/1/2019,76,76,1,49,672,672,C,WA,982,0,0
QUICKEN LOANS INC.,1,4.75,193000,1/1/2019,3/1/2019,33,33,1,23,810,810,R,CA,930,0,0
"FLAGSTAR BANK, FSB",2,4.875,330000,1/1/2019,3/1/2019,71,71,2,44,773,796,C,CA,913,0,0
"WELLS FARGO BANK, N.A.",0,5.25,89000,2/1/2019,4/1/2019,63,63,1,42,755,755,C,WI,532,0,0
QUICKEN LOANS INC.,0,4.99,387000,1/1/2019,3/1/2019,65,65,2,21,782,782,C,CA,956,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),2,4.99,377000,1/1/2019,3/1/2019,82,82,1,39,743,743,R,NE,680,12,1
PENNYMAC CORP.,0,4.75,219000,2/1/2019,4/1/2019,80,80,1,50,725,725,C,WA,986,0,0
OTHER,1,4.875,244000,2/1/2019,4/1/2019,78,78,1,50,802,802,C,IL,601,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",2,4.5,266000,2/1/2019,4/1/2019,64,64,2,23,785,789,R,MI,493,0,0
OTHER,0,5.25,180000,1/1/2019,3/1/2019,75,75,2,34,702,702,C,CA,953,0,0
OTHER,0,4.625,315000,3/1/2019,5/1/2019,79,79,1,38,803,803,R,NY,117,0,0
OTHER,0,4.875,126000,2/1/2019,4/1/2019,79,79,1,31,749,749,C,AL,366,0,0
OTHER,0,4.875,108000,2/1/2019,4/1/2019,77,77,1,24,713,713,C,MI,480,0,0
OTHER,0,4.875,143000,1/1/2019,3/1/2019,86,86,2,25,728,769,R,MS,386,25,1
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.375,538000,2/1/2019,4/1/2019,57,57,1,40,727,727,R,CA,926,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,5.375,110000,1/1/2019,3/1/2019,58,58,1,36,725,725,C,CT,62,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.49,225000,2/1/2019,4/1/2019,44,44,1,29,806,806,R,MO,640,0,0
OTHER,0,5.875,501000,3/1/2019,5/1/2019,70,70,1,49,664,664,C,CA,913,0,0
PENNYMAC CORP.,2,5.375,200000,3/1/2019,5/1/2019,67,67,1,26,689,689,C,TX,757,0,0
OTHER,0,4.5,150000,3/1/2019,5/1/2019,28,28,1,35,704,704,C,NY,115,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.875,503000,1/1/2019,3/1/2019,54,54,2,44,708,723,C,CA,945,0,0
"WELLS FARGO BANK, N.A.",0,4.875,397000,2/1/2019,4/1/2019,82,82,1,33,746,746,R,CA,957,12,2
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.375,357000,1/1/2019,3/1/2019,80,80,2,40,717,718,R,CA,923,0,0
OTHER,0,4.99,389000,2/1/2019,4/1/2019,72,72,1,20,741,741,R,OR,970,0,0
QUICKEN LOANS INC.,1,5.25,257000,1/1/2019,3/1/2019,69,69,3,38,680,809,C,CA,928,0,0
QUICKEN LOANS INC.,0,4.75,120000,1/1/2019,3/1/2019,66,66,2,45,747,747,C,OK,735,0,0
OTHER,0,4.5,95000,1/1/2019,3/1/2019,67,67,1,27,805,805,C,WI,539,0,0
PENNYMAC CORP.,2,4.75,453000,1/1/2019,3/1/2019,87,87,2,49,774,781,R,NJ,77,25,1
OTHER,0,5.55,680000,1/1/2019,3/1/2019,70,70,1,47,721,721,C,CA,941,0,0
QUICKEN LOANS INC.,0,4.99,400000,1/1/2019,3/1/2019,80,80,1,38,806,806,C,CA,948,0,0
OTHER,2,5.75,120000,1/1/2019,3/1/2019,73,73,1,40,643,643,C,TX,773,0,0
QUICKEN LOANS INC.,0,5.625,184000,1/1/2019,3/1/2019,71,71,2,29,632,648,C,CA,935,0,0
OTHER,2,5.25,416000,1/1/2019,3/1/2019,74,74,2,25,677,677,C,CA,950,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,5.25,388000,3/1/2019,5/1/2019,80,80,2,46,699,699,C,FL,321,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),2,4.99,242000,1/1/2019,3/1/2019,95,95,2,39,769,769,R,AR,717,30,1
OTHER,1,5.25,358000,1/1/2019,3/1/2019,77,77,1,45,707,707,C,CA,921,0,0
DITECH FINANCIAL LLC,2,4.625,216000,1/1/2019,3/1/2019,85,85,2,39,779,779,R,AZ,852,12,1
OTHER,2,4.375,278000,1/1/2019,4/1/2019,76,76,2,24,792,792,R,VA,240,0,0
OTHER,0,4.875,125000,3/1/2019,5/1/2019,65,69,1,26,817,817,R,VA,228,0,0
OTHER,0,4.5,162000,3/1/2019,5/1/2019,95,95,1,19,684,684,R,MD,207,30,1
OTHER,1,4.75,472000,2/1/2019,4/1/2019,80,80,2,40,808,808,C,FL,330,0,0
OTHER,0,5.125,426000,1/1/2019,3/1/2019,89,89,1,41,720,720,R,CO,809,25,1
PENNYMAC CORP.,2,4.75,725000,2/1/2019,4/1/2019,79,79,1,34,754,754,R,CA,902,0,0
"NATIONSTAR MORTGAGE, LLC",0,5.25,220000,3/1/2019,5/1/2019,67,67,2,25,750,750,C,CA,924,0,0
QUICKEN LOANS INC.,0,4.5,175000,2/1/2019,4/1/2019,48,48,1,37,793,793,C,IA,527,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4,76000,3/1/2019,5/1/2019,51,51,1,44,691,691,C,NY,146,0,0
OTHER,0,4.75,67000,1/1/2019,3/1/2019,56,56,2,25,789,799,R,NM,880,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",2,4.875,239000,2/1/2019,4/1/2019,54,54,2,20,791,805,R,MO,630,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",1,5.75,420000,1/1/2019,3/1/2019,75,75,1,40,702,702,C,LA,706,0,0
OTHER,2,6,67000,2/1/2019,4/1/2019,80,80,1,41,647,647,C,OH,458,0,0
OTHER,0,5.25,207000,1/1/2019,3/1/2019,70,70,1,29,671,671,R,TX,757,0,0
PENNYMAC CORP.,0,5.125,178000,2/1/2019,4/1/2019,55,55,2,33,653,684,C,CA,925,0,0
DITECH FINANCIAL LLC,0,6.25,137000,1/1/2019,3/1/2019,75,75,1,33,623,623,C,TX,797,0,0
OTHER,0,4.5,148000,2/1/2019,4/1/2019,80,80,1,49,764,764,C,OH,440,0,0
DITECH FINANCIAL LLC,2,4.875,315000,1/1/2019,3/1/2019,79,79,2,32,742,778,C,NJ,70,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.5,236000,3/1/2019,5/1/2019,93,93,2,36,683,690,R,CA,925,25,1
QUICKEN LOANS INC.,0,4.875,107000,2/1/2019,4/1/2019,50,50,1,36,768,768,C,WV,253,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.875,225000,2/1/2019,4/1/2019,70,70,2,41,801,812,C,MI,480,0,0
"WELLS FARGO BANK, N.A.",0,4.75,193000,2/1/2019,4/1/2019,43,43,1,35,794,794,R,CA,939,0,0
QUICKEN LOANS INC.,0,5.5,153000,1/1/2019,3/1/2019,72,72,1,37,654,654,C,IN,467,0,0
PENNYMAC CORP.,0,4.875,215000,1/1/2019,3/1/2019,69,69,1,49,742,742,C,NJ,88,0,0
PENNYMAC CORP.,2,4.75,325000,1/1/2019,3/1/2019,68,68,2,37,761,761,R,MD,217,0,0
"WELLS FARGO BANK, N.A.",2,4.99,179000,2/1/2019,4/1/2019,70,70,1,42,672,672,C,FL,327,0,0
QUICKEN LOANS INC.,1,5.25,300000,1/1/2019,3/1/2019,58,58,3,45,666,666,C,CA,900,0,0
OTHER,0,5.375,165000,2/1/2019,4/1/2019,64,64,2,34,666,722,C,IL,605,0,0
OTHER,0,3.875,250000,2/1/2019,4/1/2019,59,59,2,20,803,805,C,OR,972,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.5,527000,3/1/2019,5/1/2019,70,70,1,50,775,775,C,CA,921,0,0
"FLAGSTAR BANK, FSB",2,5.5,72000,1/1/2019,4/1/2019,59,59,1,33,801,801,R,OH,454,0,0
"WELLS FARGO BANK, N.A.",0,5.375,80000,1/1/2019,4/1/2019,64,64,1,44,700,700,C,PA,194,0,0
OTHER,0,5,324000,1/1/2019,3/1/2019,68,68,1,41,721,721,R,CA,958,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,130000,3/1/2019,5/1/2019,54,54,1,22,688,688,C,AZ,857,0,0
OTHER,0,4.875,296000,1/1/2019,3/1/2019,49,49,1,5,801,801,R,TX,786,0,0
QUICKEN LOANS INC.,0,4.99,100000,1/1/2019,3/1/2019,57,57,1,19,763,763,C,CA,953,0,0
OTHER,0,4.625,158000,2/1/2019,5/1/2019,80,80,2,28,719,719,R,IN,473,0,0
QUICKEN LOANS INC.,0,4.875,183000,1/1/2019,3/1/2019,60,60,1,35,724,724,C,FL,333,0,0
QUICKEN LOANS INC.,0,5.5,107000,2/1/2019,4/1/2019,75,75,1,15,646,646,C,MO,658,0,0
OTHER,0,4.375,270000,2/1/2019,4/1/2019,60,60,1,46,759,759,C,RI,28,0,0
"WELLS FARGO BANK, N.A.",2,4.875,390000,1/1/2019,3/1/2019,77,77,2,46,813,813,C,CA,945,0,0
OTHER,0,4.875,134000,2/1/2019,4/1/2019,45,45,2,48,671,674,C,NY,117,0,0
OTHER,0,4.875,115000,1/1/2019,3/1/2019,57,57,1,44,635,635,C,AZ,853,0,0
OTHER,2,4.375,472000,2/1/2019,4/1/2019,77,77,2,31,743,792,R,CA,907,0,0
QUICKEN LOANS INC.,0,4.375,294000,2/1/2019,4/1/2019,45,45,1,32,769,769,C,NY,113,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",2,4.875,165000,2/1/2019,4/1/2019,35,35,1,42,648,648,C,CA,917,0,0
OTHER,0,4.875,263000,1/1/2019,3/1/2019,70,70,2,49,671,714,R,NY,117,0,0
"WELLS FARGO BANK, N.A.",2,4.875,180000,1/1/2019,3/1/2019,57,57,1,38,700,700,C,UT,843,0,0
OTHER,0,4.375,421000,1/1/2019,3/1/2019,66,66,2,36,791,791,R,WA,983,0,0
QUICKEN LOANS INC.,0,5.125,314000,3/1/2019,5/1/2019,77,77,2,45,635,682,R,FL,336,0,0
FREEDOM MORTGAGE CORP.,2,4.875,420000,2/1/2019,4/1/2019,80,80,2,33,709,712,R,CA,919,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.5,128000,3/1/2019,5/1/2019,68,68,1,21,749,749,C,CA,960,0,0
OTHER,0,5.25,142000,1/1/2019,3/1/2019,80,80,1,42,701,701,R,OK,740,0,0
OTHER,0,4.25,280000,1/1/2019,3/1/2019,67,67,1,24,804,804,C,CO,802,0,0
OTHER,0,5,106000,1/1/2019,3/1/2019,80,80,1,43,743,743,C,PA,191,0,0
OTHER,0,5.125,250000,3/1/2019,5/1/2019,75,75,1,50,686,686,C,CO,800,0,0
OTHER,0,4.75,120000,1/1/2019,3/1/2019,41,41,1,23,787,787,C,NH,34,0,0
OTHER,0,5,109000,1/1/2019,3/1/2019,59,59,1,30,689,689,C,ND,581,0,0
QUICKEN LOANS INC.,1,4.75,726000,2/1/2019,4/1/2019,91,91,1,32,758,758,R,CA,951,30,2
OTHER,0,4.75,220000,1/1/2019,4/1/2019,44,44,2,32,798,798,C,RI,28,0,0
"FLAGSTAR BANK, FSB",2,4.875,420000,1/1/2019,3/1/2019,75,75,2,46,767,774,C,CA,956,0,0
"WELLS FARGO BANK, N.A.",0,5.25,86000,1/1/2019,3/1/2019,35,35,1,38,760,760,C,CA,922,0,0
OTHER,0,4.875,175000,1/1/2019,3/1/2019,62,62,2,20,810,810,R,GA,317,0,0
OTHER,1,4.75,465000,1/1/2019,3/1/2019,59,59,1,20,761,761,R,CA,956,0,0
OTHER,0,4.5,151000,2/1/2019,4/1/2019,60,60,2,32,669,669,C,IL,626,0,0
QUICKEN LOANS INC.,0,4.875,315000,1/1/2019,3/1/2019,78,78,1,38,722,722,C,FL,339,0,0
PENNYMAC CORP.,0,4.75,198000,3/1/2019,5/1/2019,76,76,2,28,759,759,C,WA,983,0,0
OTHER,0,5.5,150000,1/1/2019,3/1/2019,66,66,1,22,654,654,C,WA,991,0,0
OTHER,0,6.125,75000,1/1/2019,3/1/2019,71,71,1,32,652,652,C,OH,458,0,0
"WELLS FARGO BANK, N.A.",0,5.25,100000,1/1/2019,3/1/2019,48,48,1,38,755,755,C,MI,493,0,0
OTHER,0,4.75,180000,2/1/2019,4/1/2019,60,60,1,35,758,758,C,GA,300,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,2,5.125,400000,1/1/2019,3/1/2019,56,56,2,40,756,762,C,NJ,87,0,0
OTHER,0,4.875,378000,2/1/2019,4/1/2019,80,80,2,43,719,719,R,CT,64,0,0
OTHER,2,5.125,68000,3/1/2019,5/1/2019,65,88,2,19,650,683,R,MN,560,0,0
"FLAGSTAR BANK, FSB",2,4.75,370000,1/1/2019,3/1/2019,70,70,1,19,767,767,C,MA,19,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,3.875,206000,3/1/2019,5/1/2019,75,75,1,19,723,723,C,FL,327,0,0
QUICKEN LOANS INC.,0,4.99,304000,1/1/2019,3/1/2019,79,79,1,34,766,766,C,MI,480,0,0
"WELLS FARGO BANK, N.A.",2,5,112000,1/1/2019,3/1/2019,68,68,1,50,682,682,C,FL,337,0,0
OTHER,0,4.75,250000,3/1/2019,5/1/2019,80,80,2,24,762,776,C,FL,339,0,0
"AMERIHOME MORTGAGE COMPANY, LLC",0,5.375,280000,1/1/2019,3/1/2019,77,77,2,33,766,766,C,AZ,850,0,0
PENNYMAC CORP.,2,4.875,160000,1/1/2019,3/1/2019,61,61,2,36,782,782,C,UT,843,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",0,4.5,125000,1/1/2019,3/1/2019,60,60,1,27,808,808,R,IL,600,0,0
QUICKEN LOANS INC.,0,4.99,150000,1/1/2019,3/1/2019,75,75,1,47,712,712,C,MT,590,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.588,642000,3/1/2019,5/1/2019,68,68,1,50,720,720,R,CA,951,0,0
"NATIONSTAR MORTGAGE, LLC",0,6.25,132000,1/1/2019,3/1/2019,80,80,2,26,636,639,C,OH,432,0,0
OTHER,0,5.75,117000,3/1/2019,5/1/2019,64,64,1,40,656,656,C,TX,754,0,0
OTHER,0,5.125,146000,1/1/2019,3/1/2019,80,80,1,30,733,733,C,MI,481,0,0
PENNYMAC CORP.,2,4.875,119000,2/1/2019,5/1/2019,27,27,1,26,737,737,C,WA,982,0,0
OTHER,0,4.625,420000,2/1/2019,4/1/2019,80,80,1,37,793,793,C,ID,834,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.25,280000,3/1/2019,5/1/2019,55,55,1,50,781,781,C,FL,333,0,0
QUICKEN LOANS INC.,0,5.75,160000,1/1/2019,3/1/2019,75,75,2,36,709,709,C,ME,44,0,0
"WELLS FARGO BANK, N.A.",0,4.875,355000,1/1/2019,3/1/2019,55,55,2,43,785,785,C,CA,945,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.875,120000,1/1/2019,3/1/2019,28,28,1,37,766,766,C,MI,497,0,0
OTHER,0,5.375,180000,2/1/2019,4/1/2019,70,70,2,35,683,710,C,CA,960,0,0
QUICKEN LOANS INC.,0,4.5,405000,2/1/2019,4/1/2019,57,57,2,40,667,719,C,TN,370,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.25,483000,3/1/2019,5/1/2019,65,65,2,34,788,788,C,CA,921,0,0
"LAKEVIEW LOAN SERVICING, LLC",1,4.75,324000,3/1/2019,4/1/2019,80,80,2,38,698,698,R,MA,27,0,0
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.75,250000,1/1/2019,3/1/2019,50,50,1,44,679,679,C,NJ,74,0,0
QUICKEN LOANS INC.,1,4.875,250000,1/1/2019,3/1/2019,74,74,2,41,747,750,C,CA,936,0,0
"WELLS FARGO BANK, N.A.",0,5,131000,1/1/2019,3/1/2019,60,60,2,23,778,815,C,FL,349,0,0
OTHER,0,4.625,299000,2/1/2019,4/1/2019,95,95,2,36,809,815,R,WI,531,30,1
"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",1,4.125,320000,3/1/2019,5/1/2019,80,80,2,33,771,792,R,WI,541,0,0
OTHER,0,4.875,110000,1/1/2019,3/1/2019,17,17,1,32,684,684,R,CA,928,0,0
"WELLS FARGO BANK, N.A.",0,4.375,457000,2/1/2019,4/1/2019,49,49,1,44,714,714,C,DC,200,0,0
QUICKEN LOANS INC.,1,5.375,448000,1/1/2019,3/1/2019,80,80,1,43,703,703,C,CA,959,0,0
OTHER,0,4.375,175000,3/1/2019,5/1/2019,37,37,1,30,749,749,C,IA,504,0,0
"WELLS FARGO BANK, N.A.",2,4.5,216000,2/1/2019,4/1/2019,74,74,1,35,787,787,R,PA,173,0,0
OTHER,1,4.25,331000,3/1/2019,5/1/2019,62,62,1,45,742,742,R,CA,950,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",2,4.625,397000,1/1/2019,3/1/2019,79,79,1,38,764,764,R,CA,920,0,0
OTHER,0,5.125,340000,1/1/2019,3/1/2019,53,62,1,42,684,684,C,WA,986,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,396000,1/1/2019,3/1/2019,80,80,2,44,727,806,C,WA,982,0,0
OTHER,0,4.75,292000,1/1/2019,3/1/2019,75,75,2,29,794,803,R,CA,960,0,0
OTHER,0,4.375,122000,2/1/2019,4/1/2019,41,41,1,36,754,754,C,UT,841,0,0
QUICKEN LOANS INC.,0,4.5,125000,2/1/2019,4/1/2019,40,40,1,37,788,788,C,VA,224,0,0
QUICKEN LOANS INC.,0,4.99,205000,1/1/2019,3/1/2019,49,49,1,37,626,626,C,NV,894,0,0
"MOVEMENT MORTGAGE, LLC",0,4.375,261000,1/1/2019,3/1/2019,67,67,1,21,753,753,C,VA,225,0,0
QUICKEN LOANS INC.,0,5.625,169000,1/1/2019,3/1/2019,75,75,1,40,704,704,C,PA,172,0,0
OTHER,2,4.75,100000,2/1/2019,4/1/2019,20,20,2,43,792,792,C,PA,193,0,0
OTHER,0,4.25,326000,1/1/2019,3/1/2019,71,71,2,29,809,809,R,CA,917,0,0
OTHER,1,5,165000,1/1/2019,3/1/2019,73,73,1,48,783,783,C,KY,410,0,0
OTHER,1,5.625,105000,1/1/2019,3/1/2019,77,77,1,48,721,721,C,TX,774,0,0
OTHER,1,4.625,388000,1/1/2019,3/1/2019,36,36,1,49,687,687,C,CA,900,0,0
OTHER,1,4.25,282000,1/1/2019,3/1/2019,48,48,1,49,794,794,C,CA,946,0,0
OTHER,1,6.125,280000,1/1/2019,3/1/2019,80,80,1,49,695,695,C,CA,900,0,0
OTHER,1,5.125,192000,1/1/2019,3/1/2019,80,80,1,49,704,704,C,CA,923,0,0
OTHER,1,4.625,444000,1/1/2019,3/1/2019,80,80,1,49,779,779,C,CA,923,0,0
