,Unnamed: 0,origIntRate,origUPB,origLTV,origDebtIncRatio,worstCreditScore,zeroBalCode,mSA,Label,Score
10177,102756,4.0,141000,60,41,737,0,44060,0,0.0259
10178,102757,4.25,222000,73,44,648,0,14860,0,0.0325
10179,102758,3.75,270000,69,48,676,0,41860,0,0.0157
10180,102759,3.5,125000,44,29,732,0,24300,0,0.006
10181,102760,3.875,126000,74,43,760,0,28660,0,0.0687
10182,102761,3.5,220000,51,39,786,0,36500,0,0.0062
10183,102762,4.75,225000,75,44,634,0,12580,0,0.0452
10184,102763,3.5,165000,37,43,675,0,16740,0,0.0038
10185,102764,3.625,215000,58,19,803,0,33460,0,0.0061
10186,102765,3.75,275000,74,44,706,0,37980,0,0.0192
10187,102766,5.25,98000,65,24,645,0,0,0,0.05
10188,102767,3.875,198000,56,40,694,0,0,0,0.011
10189,102768,3.875,323000,89,35,755,0,35620,0,0.0291
10190,102769,3.625,127000,60,18,683,0,31080,0,0.0114
10191,102770,3.75,273000,74,29,775,0,25540,0,0.0141
10192,102771,4.625,116000,80,38,683,0,26900,0,0.117
10193,102772,3.625,75000,80,37,752,0,15980,0,0.1052
10194,102773,3.75,132000,84,43,813,0,22220,0,0.1176
10195,102774,3.99,330000,79,44,686,0,31080,0,0.0185
10196,102775,3.375,332000,80,33,750,0,18140,0,0.0113
10197,102776,3.625,380000,80,27,780,0,11180,0,0.0077
10198,102777,4.0,40000,49,45,684,0,0,0,0.0304
10199,102778,4.875,206000,80,27,678,0,12060,0,0.05
10200,102779,3.875,466000,72,31,749,0,14460,0,0.0029
10201,102780,3.875,400000,42,35,736,0,41940,0,0.0008
10202,102781,4.25,587000,74,27,716,0,47900,0,0.0013
10203,102782,3.875,89000,40,44,688,0,0,0,0.0109
10204,102783,3.75,412000,44,41,691,0,14860,0,0.0009
10205,102785,4.0,370000,36,48,702,0,35620,0,0.0011
10206,102786,4.375,110000,76,35,622,0,0,0,0.0733
10207,102787,4.375,528000,42,45,703,0,31080,0,0.0005
10208,102788,3.75,143000,80,45,693,0,19780,0,0.0769
10209,102789,3.75,336000,84,15,751,0,47900,0,0.0102
10210,102790,3.875,255000,80,44,730,0,19820,0,0.0357
10211,102794,3.875,118000,80,45,711,0,30700,0,0.1009
10212,102795,3.625,434000,56,26,784,0,41860,0,0.0011
10213,102796,3.375,324000,64,49,721,0,41940,0,0.0068
10214,102797,4.25,110000,66,30,780,0,0,0,0.0422
10215,102798,4.0,297000,80,45,776,0,35620,0,0.0303
10216,102799,3.5,327000,29,22,793,0,31080,0,0.0004
10217,102800,3.99,156000,80,44,691,0,31180,0,0.0762
10218,102801,4.25,401000,90,30,749,0,19820,0,0.0174
10219,102802,3.875,165000,53,28,808,0,44700,0,0.0101
10220,102803,3.75,217000,79,45,762,0,12580,0,0.0458
10221,102804,3.5,150000,53,31,789,0,12060,0,0.0099
10222,102805,4.25,204000,77,41,658,0,0,0,0.0443
10223,102806,3.625,417000,39,6,763,0,19100,0,0.0002
10224,102807,3.5,220000,53,38,735,0,12580,0,0.0063
10225,102808,4.0,306000,58,45,673,0,38900,0,0.0062
10226,102809,4.06,200000,80,36,720,0,38860,0,0.0474
10227,102810,4.0,306000,68,45,761,0,42660,0,0.0133
10228,102811,3.875,99000,80,41,732,1,13820,0,0.1074
10229,102812,4.125,177000,48,41,665,0,14860,0,0.0089
10230,102813,4.375,160000,70,48,666,0,15380,0,0.0537
10231,102814,3.875,465000,34,35,795,0,41860,0,0.0003
10232,102815,3.875,390000,86,20,782,0,12060,0,0.0097
10233,102816,4.625,200000,77,45,646,0,47260,0,0.0605
10234,102817,3.625,379000,66,18,694,0,35620,0,0.0022
10235,102818,3.5,352000,80,36,813,0,14460,0,0.0124
10236,102819,3.625,335000,67,37,796,0,35620,0,0.0068
10237,102820,3.5,199000,82,43,683,0,19740,0,0.0465
10238,102821,3.625,120000,80,43,739,0,30460,0,0.087
10239,102822,3.625,106000,77,37,806,0,24340,0,0.0764
10240,102823,3.875,332000,75,24,802,0,19820,0,0.009
10241,102824,3.875,279000,90,21,789,0,40140,0,0.031
10242,102825,3.625,335000,90,27,788,0,19340,0,0.0207
10243,102826,3.875,312000,80,44,664,0,32820,0,0.0206
10244,102827,3.625,359000,47,19,771,0,26420,0,0.0009
10245,102828,4.125,75000,83,44,732,0,36540,0,0.18
10246,102829,3.5,234000,75,41,776,0,31140,0,0.0253
10247,102830,3.5,178000,74,36,790,0,0,0,0.0328
10248,102831,3.875,240000,80,38,803,0,21660,0,0.0379
10249,102832,4.625,328000,80,44,638,0,21140,0,0.0258
10250,102833,4.0,179000,95,29,758,0,24780,0,0.1118
10251,102834,3.875,95000,92,19,788,0,17820,0,0.1313
10252,102835,3.5,400000,83,33,750,0,19740,0,0.0084
10253,102836,3.75,76000,76,26,751,0,28940,0,0.0658
10254,102837,4.125,275000,90,32,776,0,34980,0,0.0484
10255,102838,3.75,164000,72,33,750,0,0,0,0.0319
10256,102839,3.75,86000,14,16,736,0,41740,0,0.001
10257,102840,3.25,295000,46,46,696,0,12420,0,0.0023
10258,102841,3.875,240000,97,27,750,0,31540,0,0.0705
10259,102842,3.875,68000,80,36,710,0,13820,0,0.1144
10260,102844,4.0,130000,80,44,704,0,0,0,0.0946
10261,102845,3.625,390000,47,47,779,0,41940,0,0.0016
10262,102846,3.5,410000,44,43,790,0,14460,0,0.001
10263,102847,3.99,133000,75,27,776,0,0,0,0.0483
10264,102848,3.75,152000,67,42,700,0,0,0,0.031
10265,102849,4.5,417000,89,34,741,0,39580,0,0.0182
10266,102850,3.5,350000,42,45,792,0,42020,0,0.0015
10267,102851,3.5,385000,58,40,791,0,16980,0,0.0026
10268,102852,3.99,232000,59,44,629,0,31080,0,0.0108
10269,102853,4.5,83000,80,35,750,0,28140,0,0.1416
10270,102854,3.625,179000,49,38,697,0,40140,0,0.0069
10271,102855,3.625,290000,75,31,770,0,19740,0,0.0129
10272,102856,4.0,137000,75,43,694,1,35620,0,0.0647
10273,102857,3.75,168000,25,22,661,0,31080,0,0.0011
10274,102858,3.875,391000,65,25,710,0,12580,0,0.0027
10275,102859,3.625,87000,75,34,802,0,25540,0,0.072
10276,102860,3.75,316000,79,24,765,0,11460,0,0.0116
10277,102861,4.125,304000,77,19,773,0,35620,0,0.0121
10278,102862,3.75,594000,85,32,769,0,37100,0,0.0023
10279,102863,4.625,255000,80,35,704,0,26420,0,0.0392
10280,102864,4.25,301000,97,33,740,0,14460,0,0.0621
10281,102865,3.625,128000,65,40,763,0,37980,0,0.0324
10282,102866,3.625,257000,67,35,732,0,14460,0,0.0109
10283,102867,3.5,334000,80,42,710,0,12020,0,0.0144
10284,102869,3.75,245000,78,34,794,0,33100,0,0.0267
10285,102870,3.875,336000,80,34,701,0,18140,0,0.0136
10286,102871,4.5,128000,80,35,691,0,0,0,0.0946
10287,102872,4.25,220000,76,41,686,0,41740,0,0.0385
10288,102873,3.625,626000,39,37,783,0,41860,0,0.0001
10289,102874,4.125,110000,80,34,677,0,35840,0,0.086
10290,102875,4.0,297000,95,42,739,0,14460,0,0.0642
10291,102876,4.375,194000,64,29,643,0,16980,0,0.0162
10292,102877,4.25,159000,77,28,676,0,0,0,0.0449
10293,102878,4.25,308000,80,43,699,1,26620,0,0.0265
10294,102879,3.5,310000,42,40,823,0,0,0,0.0019
10295,102880,3.75,278000,90,23,745,0,13820,0,0.029
10296,102881,3.5,209000,79,31,770,0,26420,0,0.0293
10297,102882,3.75,278000,47,39,684,0,35620,0,0.003
10298,102883,3.75,273000,79,24,758,0,26420,0,0.0162
10299,102884,4.875,91000,80,23,662,0,0,0,0.1038
10300,102885,3.875,230000,65,42,622,0,17780,0,0.014
10301,102887,3.375,295000,79,44,717,0,17420,0,0.0186
10302,102888,3.625,115000,75,38,750,0,41180,0,0.0601
10303,102889,3.625,363000,66,17,716,0,31080,0,0.0025
10304,102890,4.5,100000,78,33,774,0,32580,0,0.1106
10305,102891,4.125,102000,80,42,688,0,46340,0,0.1141
10306,102892,3.625,280000,80,44,753,0,13820,0,0.0268
10307,102893,3.875,134000,80,44,698,0,18140,0,0.0857
10308,102894,3.99,261000,86,45,774,0,30980,0,0.0567
10309,102895,4.0,58000,95,20,709,0,22220,0,0.1927
10310,102896,3.75,155000,50,32,823,0,39140,0,0.0097
10311,102897,3.75,200000,35,12,703,0,42660,0,0.0012
10312,102898,3.625,165000,72,30,761,0,42660,0,0.0278
10313,102899,3.875,158000,76,43,730,0,13820,0,0.0579
10314,102900,3.625,390000,75,38,728,0,26420,0,0.0066
10315,102901,3.625,298000,64,41,739,0,38060,0,0.0078
10316,102903,3.375,232000,78,31,779,0,38900,0,0.0219
10317,102904,3.5,212000,41,12,778,0,0,0,0.0016
10318,102905,3.875,180000,67,44,705,0,12420,0,0.0283
10319,102906,3.5,546000,65,32,799,0,41740,0,0.0009
10320,102907,4.375,86000,80,43,664,0,37620,0,0.1424
10321,102908,4.5,225000,75,40,636,0,45940,0,0.0357
10322,102909,3.625,288000,72,24,787,0,47900,0,0.0092
10323,102910,3.625,528000,40,15,783,0,31080,0,0.0001
10324,102913,3.5,204000,59,28,773,0,16980,0,0.0083
10325,102914,4.0,297000,77,44,779,0,35300,0,0.0246
10326,102915,4.0,544000,74,44,814,0,41940,0,0.003
10327,102916,3.5,209000,55,43,751,0,27860,0,0.0092
10328,102917,4.75,338000,74,43,685,0,35620,0,0.0184
10329,102918,4.0,223000,70,39,656,0,36500,0,0.0207
10330,102919,3.625,161000,66,27,804,0,41180,0,0.0195
10331,102920,4.25,192000,80,25,683,0,12420,0,0.0387
10332,102921,4.0,527000,66,30,747,0,41860,0,0.0013
10333,102922,3.375,398000,50,18,761,0,19100,0,0.0007
10334,102923,3.75,127000,95,31,680,0,19100,0,0.1359
10335,102924,4.125,130000,78,27,712,0,19100,0,0.0574
10336,102925,3.75,252000,83,31,751,0,42660,0,0.0294
10337,102926,3.95,353000,74,19,760,0,42660,0,0.0061
10338,102927,4.125,158000,79,36,801,0,16860,0,0.0717
10339,102928,4.0,147000,46,27,635,0,35620,0,0.006
10340,102929,3.25,131000,55,40,747,0,11100,0,0.0138
10341,102930,3.875,95000,84,27,751,1,0,0,0.0986
10342,102931,3.875,178000,69,32,675,0,33100,0,0.022
10343,102932,3.875,198000,76,31,798,0,40340,0,0.0338
10344,102933,3.625,227000,75,38,812,0,0,0,0.0277
10345,102935,3.625,395000,49,23,786,0,13820,0,0.0009
10346,102936,4.5,240000,73,44,678,0,41700,0,0.0336
10347,102937,4.375,215000,72,36,684,0,0,0,0.0291
10348,102938,3.625,349000,77,28,781,0,42660,0,0.0085
10349,102939,4.0,101000,77,39,762,1,0,0,0.0941
10350,102940,3.875,190000,54,16,804,0,33460,0,0.0062
10351,102941,4.0,417000,74,29,642,0,24860,0,0.0041
10352,102942,3.5,277000,22,44,766,0,31080,0,0.0007
10353,102943,3.625,135000,57,36,794,0,28740,0,0.0176
10354,102944,4.0,60000,48,37,779,0,37340,0,0.0226
10355,102946,3.625,326000,75,20,725,0,41940,0,0.0066
10356,102947,4.0,175000,91,20,749,0,24860,0,0.0714
10357,102948,3.75,201000,78,43,747,0,48300,0,0.0452
10358,102949,4.0,232000,78,34,753,0,19820,0,0.0316
10359,102950,3.625,298000,95,36,771,0,14460,0,0.047
10360,102951,4.0,280000,61,36,733,0,41860,0,0.0078
10361,102952,4.5,417000,76,15,705,0,47900,0,0.0045
10362,102953,4.375,281000,75,50,689,0,10900,0,0.031
10363,102954,4.25,241000,56,34,662,0,47900,0,0.0076
10364,102955,3.625,416000,94,23,771,0,13900,0,0.0121
10365,102956,3.625,106000,85,38,731,0,27860,0,0.1106
10366,102957,3.875,80000,85,14,732,0,0,0,0.0804
10367,102958,3.625,104000,34,20,784,0,34580,0,0.0034
10368,102959,3.49,165000,80,18,755,0,13900,0,0.0297
10369,102960,3.625,205000,59,23,722,0,12420,0,0.007
10370,102961,3.625,253000,68,44,737,0,37100,0,0.0156
10371,102962,3.875,502000,60,38,674,0,47900,0,0.0011
10372,102963,3.875,117000,78,25,802,0,26900,0,0.0605
10373,102964,3.625,258000,74,44,674,0,14460,0,0.0196
10374,102965,3.625,374000,59,28,801,0,41860,0,0.0024
10375,102966,3.75,127000,75,24,670,0,41180,0,0.0351
10376,102967,3.99,135000,85,42,740,0,23060,0,0.1198
10377,102968,3.25,135000,82,14,700,0,0,0,0.0307
10378,102969,4.5,255000,75,42,646,0,26580,0,0.0303
10379,102970,4.5,191000,80,36,684,0,48900,0,0.06
10380,102971,3.75,316000,79,29,678,0,26420,0,0.0117
10381,102972,3.625,210000,74,32,735,0,41180,0,0.0223
10382,102973,3.875,73000,85,45,782,1,0,0,0.1977
10383,102974,3.75,70000,50,41,663,0,0,0,0.0194
10384,102975,3.875,342000,94,28,788,0,49340,0,0.0293
10385,102976,3.625,199000,56,23,801,0,35620,0,0.0069
10386,102977,3.625,168000,70,27,782,0,0,0,0.0228
10387,102978,3.5,120000,25,36,778,0,43340,0,0.0025
10388,102979,3.75,415000,70,43,765,0,16980,0,0.0052
10389,102980,3.625,224000,75,16,729,0,10900,0,0.0133
10390,102981,3.5,53000,42,36,763,0,37700,0,0.0121
10391,102982,3.5,77000,54,47,731,0,0,0,0.027
10392,102983,3.375,81000,34,26,815,0,43620,0,0.0045
10393,102984,3.99,221000,60,35,718,0,25500,0,0.0112
10394,102985,4.0,480000,74,43,680,0,47900,0,0.0039
10395,102986,3.75,89000,95,26,770,0,24340,0,0.1758
10396,102987,4.5,75000,70,20,654,1,33660,0,0.0499
10397,102988,3.875,87000,76,30,784,0,36420,0,0.0754
10398,102989,4.49,246000,80,32,674,0,12420,0,0.0345
10399,102990,4.25,68000,54,33,782,0,40140,0,0.0311
10400,102991,3.75,400000,25,42,760,0,14860,0,0.0003
10401,102992,4.125,76000,90,40,679,0,16300,0,0.2161
10402,102993,3.75,145000,19,17,793,0,14460,0,0.001
10403,102994,3.5,63000,22,13,775,0,35620,0,0.0017
10404,102995,4.0,304000,87,25,799,0,14460,0,0.0258
10405,102996,3.75,236000,68,36,693,0,14460,0,0.0141
10406,102997,3.625,336000,75,33,699,0,39300,0,0.0085
10407,102998,3.375,266000,48,18,815,0,17820,0,0.0019
10408,103000,3.875,550000,39,41,795,0,41940,0,0.0003
10409,103001,4.0,253000,77,30,743,0,16980,0,0.0222
10410,103002,3.75,86000,58,45,640,0,43300,0,0.03
10411,103003,4.125,385000,90,41,712,0,35620,0,0.0239
10412,103004,3.5,157000,92,42,723,1,43620,0,0.1167
10413,103005,3.375,359000,75,43,729,0,26980,0,0.0086
10414,103006,4.375,80000,70,37,671,0,45300,0,0.0736
10415,103007,3.625,417000,67,32,770,0,41860,0,0.0029
10416,103008,4.125,177000,80,41,767,0,19100,0,0.0717
10417,103009,3.875,269000,95,45,755,0,41180,0,0.0827
10418,103010,3.625,413000,73,37,769,0,16740,0,0.005
10419,103011,3.625,285000,72,24,798,0,28940,0,0.0095
10420,103012,3.99,208000,79,37,769,0,39580,0,0.0449
10421,103013,3.75,500000,40,38,747,0,35620,0,0.0003
10422,103014,4.0,111000,75,38,634,1,0,0,0.0629
10423,103015,3.625,572000,59,44,708,0,41940,0,0.0007
10424,103016,3.625,192000,41,17,775,0,16980,0,0.0023
10425,103017,3.875,610000,75,29,712,0,41860,0,0.001
10426,103018,4.0,275000,64,53,744,0,0,0,0.0163
10427,103019,3.875,100000,71,20,768,0,24860,0,0.0377
10428,103020,3.625,170000,61,22,790,0,17460,0,0.0113
10429,103021,4.0,145000,65,44,764,0,12580,0,0.0385
10430,103022,3.875,350000,67,27,681,0,41940,0,0.0043
10431,103023,4.375,170000,80,33,705,0,0,0,0.0629
10432,103024,3.99,232000,80,39,736,1,0,0,0.0398
10433,103025,4.25,83000,70,20,682,0,38300,0,0.0431
10434,103026,3.93,411000,66,27,766,0,41860,0,0.0029
10435,103027,5.25,367000,85,22,695,0,35620,0,0.0207
10436,103028,3.65,130000,79,44,759,0,40420,0,0.0817
10437,103029,3.875,494000,69,25,796,0,31080,0,0.0017
10438,103030,4.0,399000,49,17,671,0,41860,0,0.0007
10439,103031,3.625,92000,80,31,724,0,46060,0,0.0761
10440,103032,3.375,210000,65,32,724,0,14740,0,0.0111
10441,103033,3.5,407000,79,43,734,0,47900,0,0.0081
10442,103034,3.625,70000,39,37,817,0,16300,0,0.0105
10443,103035,4.0,340000,68,44,621,0,49340,0,0.0079
10444,103036,3.625,417000,65,22,773,0,19740,0,0.0019
10445,103037,3.5,188000,63,41,805,0,31080,0,0.0184
10446,103038,3.75,417000,59,31,791,0,35380,0,0.0019
10447,103039,3.875,406000,80,33,703,0,19780,0,0.0075
10448,103040,4.5,113000,63,28,654,0,19100,0,0.0305
10449,103041,3.625,140000,75,36,753,0,21420,0,0.0472
10450,103043,4.0,333000,90,44,693,0,40660,0,0.0357
10451,103044,3.5,411000,72,45,713,0,31100,0,0.0052
10452,103045,3.75,139000,84,26,746,0,28940,0,0.0646
10453,103046,3.5,176000,63,21,766,0,13820,0,0.0107
10454,103047,4.0,88000,57,40,761,0,16980,0,0.033
10455,103048,4.0,162000,60,25,787,0,35300,0,0.015
10456,103049,3.875,199000,89,45,731,0,17020,0,0.0952
10457,103050,4.125,359000,68,42,690,0,35620,0,0.0076
10458,103051,4.0,75000,68,35,647,1,23460,0,0.0516
10459,103053,4.375,146000,78,44,768,0,19100,0,0.0986
10460,103054,3.875,177000,79,39,744,0,25060,0,0.0547
10461,103055,3.5,185000,38,41,770,0,31080,0,0.0038
10462,103056,3.75,140000,72,38,746,0,0,0,0.044
10463,103057,4.5,350000,77,42,716,0,14460,0,0.018
10464,103058,3.625,300000,53,49,696,0,16980,0,0.0046
10465,103059,4.25,90000,25,39,749,0,31080,0,0.005
10466,103060,3.75,217000,83,18,760,0,38060,0,0.0272
10467,103061,3.75,105000,57,43,793,0,47260,0,0.0291
10468,103062,3.625,259000,80,45,732,0,19780,0,0.0314
10469,103063,4.21,165000,85,16,738,0,43340,0,0.0532
10470,103064,4.0,151000,80,41,659,0,0,0,0.07
10471,103065,3.5,341000,74,21,808,0,12580,0,0.006
10472,103066,3.625,235000,74,25,788,0,39660,0,0.0163
10473,103067,4.0,391000,41,41,680,0,16980,0,0.001
10474,103068,3.5,231000,80,45,751,0,31080,0,0.0378
10475,103069,3.875,282000,65,21,795,0,38060,0,0.0066
10476,103070,3.75,374000,69,33,733,0,0,0,0.0048
10477,103071,4.0,76000,49,10,790,0,37980,0,0.0099
10478,103072,4.375,140000,74,35,622,0,47260,0,0.0519
10479,103073,3.625,200000,47,27,723,0,33460,0,0.0039
10480,103074,3.625,105000,68,43,752,0,0,0,0.0495
10481,103075,3.625,102000,46,16,805,0,0,0,0.0067
10482,103076,3.625,400000,88,44,718,1,0,0,0.0159
10483,103077,3.875,598000,78,33,725,0,31080,0,0.0015
10484,103078,3.75,145000,97,30,732,1,41980,0,0.1397
10485,103079,3.5,136000,74,40,631,0,41980,0,0.04
10486,103080,4.125,102000,56,28,657,0,34980,0,0.018
10487,103081,3.625,258000,80,21,734,0,44140,0,0.0161
10488,103082,3.625,281000,59,44,665,0,39300,0,0.0064
10489,103083,4.0,353000,79,33,696,0,14460,0,0.0115
10490,103084,3.5,288000,80,29,755,0,35620,0,0.0154
10491,103085,3.75,215000,80,43,757,0,37980,0,0.0463
10492,103086,3.625,36000,50,23,673,0,0,0,0.0144
10493,103087,3.5,205000,75,39,765,0,41980,0,0.0296
10494,103088,4.0,206000,70,40,624,0,21820,0,0.0232
10495,103089,4.0,195000,74,21,672,0,38300,0,0.0203
10496,103090,4.125,82000,45,45,677,0,29540,0,0.0181
10497,103091,3.75,372000,80,22,780,0,35620,0,0.0076
10498,103092,3.75,545000,32,43,682,0,37100,0,0.0002
10499,103093,4.125,102000,80,26,635,0,20220,0,0.0693
10500,103094,4.5,124000,75,44,691,0,12260,0,0.0931
10501,103095,4.0,279000,64,38,800,0,41100,0,0.0112
10502,103096,3.75,154000,85,32,801,0,0,0,0.078
10503,103097,4.75,128000,80,43,678,1,0,0,0.1285
10504,103098,4.125,189000,77,32,732,0,38060,0,0.0407
10505,103099,3.875,102000,69,31,713,0,16980,0,0.0412
10506,103100,3.75,414000,64,43,767,0,42660,0,0.0036
10507,103101,4.25,127000,75,44,631,0,30780,0,0.0739
10508,103102,4.125,233000,75,33,802,0,42660,0,0.0293
10509,103103,4.25,191000,64,34,698,0,39300,0,0.0195
10510,103104,4.25,77000,47,34,790,0,32780,0,0.0197
10511,103105,4.0,75000,80,31,747,0,0,0,0.1068
10512,103106,4.0,466000,73,37,725,0,42660,0,0.0037
10513,103107,3.875,107000,55,18,770,0,44420,0,0.0128
10514,103108,3.875,73000,57,21,713,0,43340,0,0.0189
10515,103109,3.75,408000,80,28,733,1,27140,0,0.0063
10516,103110,3.99,507000,87,37,796,0,41940,0,0.0071
10517,103111,3.875,255000,75,17,695,0,34980,0,0.0116
10518,103112,3.625,211000,43,44,799,0,33340,0,0.0051
10519,103113,3.875,256000,68,34,697,0,29540,0,0.0122
10520,103114,3.125,168000,80,27,791,0,31540,0,0.0327
10521,103115,3.99,212000,90,39,704,0,12940,0,0.0794
10522,103116,4.125,165000,74,25,754,0,28740,0,0.0348
10523,103117,3.625,172000,92,31,798,0,0,0,0.0928
10524,103118,4.25,149000,36,45,676,0,41860,0,0.0065
10525,103119,3.625,417000,60,41,804,0,31080,0,0.0026
10526,103120,3.75,112000,64,32,768,0,40140,0,0.0296
10527,103121,3.75,219000,90,29,759,0,12420,0,0.0553
10528,103122,3.75,185000,77,23,736,0,31140,0,0.027
10529,103123,3.875,85000,32,28,700,0,24340,0,0.0044
10530,103124,3.75,150000,66,10,687,0,0,0,0.0117
10531,103125,3.75,178000,47,21,790,0,41620,0,0.0046
10532,103126,4.375,316000,80,27,634,0,27620,0,0.0152
10533,103127,3.625,110000,48,39,798,0,26980,0,0.0136
10534,103128,3.75,188000,80,32,757,0,0,0,0.0421
10535,103129,4.375,104000,64,43,693,0,18880,0,0.0526
10536,103130,4.0,460000,78,35,779,0,41860,0,0.0055
10537,103131,4.125,115000,63,33,795,0,0,0,0.0354
10538,103132,3.99,270000,77,29,743,0,14460,0,0.0187
10539,103133,3.875,208000,80,38,749,0,35620,0,0.0448
10540,103134,4.125,265000,90,35,746,0,14460,0,0.0543
10541,103135,3.875,250000,60,31,703,0,16980,0,0.0072
10542,103136,3.75,320000,80,32,806,0,22420,0,0.016
10543,103137,3.875,260000,70,31,772,0,42660,0,0.0138
10544,103138,3.5,238000,70,22,723,0,42660,0,0.0097
10545,103139,3.75,394000,33,41,783,0,41860,0,0.0006
10546,103140,4.375,84000,70,31,654,0,16740,0,0.0592
10547,103141,3.625,100000,33,30,801,0,38900,0,0.0045
10548,103142,3.5,182000,73,30,808,0,13740,0,0.026
10549,103143,4.0,360000,80,29,704,0,41940,0,0.0104
10550,103144,4.0,417000,30,30,799,0,14460,0,0.0004
10551,103145,3.875,366000,93,45,679,0,40140,0,0.0312
10552,103146,3.875,285000,61,23,687,0,41180,0,0.0045
10553,103147,3.7889999999999997,243000,30,39,787,0,31080,0,0.0016
10554,103148,4.25,176000,70,43,732,0,19780,0,0.0429
10555,103149,3.755,124000,73,39,736,0,35840,0,0.0536
10556,103150,4.0,325000,78,44,702,0,38860,0,0.0186
10557,103151,3.343,80000,59,13,733,0,33700,0,0.0126
10558,103152,4.125,203000,76,44,718,0,44300,0,0.047
10559,103153,3.625,210000,94,44,697,1,0,0,0.0958
10560,103154,3.977,535000,73,41,756,0,31080,0,0.0025
10561,103155,3.875,595000,71,43,787,0,47900,0,0.0014
10562,103156,4.5,48000,46,18,778,0,38900,0,0.0165
10563,103157,4.0,580000,71,27,790,0,41940,0,0.0011
10564,103158,3.75,404000,57,38,797,0,47900,0,0.0023
10565,103159,3.49,276000,33,34,770,0,35380,0,0.0011
10566,103160,3.99,353000,65,50,726,0,35620,0,0.0082
10567,103161,3.5,48000,80,29,709,1,40140,0,0.0921
10568,103162,4.0,225000,80,44,673,0,11260,0,0.0441
10569,103163,3.875,73000,86,29,707,0,0,0,0.1277
10570,103164,3.875,152000,73,32,738,1,43340,0,0.0379
10571,103165,4.25,174000,67,38,651,0,0,0,0.028
10572,103166,3.75,345000,72,37,764,0,14460,0,0.0087
10573,103167,3.5,272000,80,26,804,0,35620,0,0.0173
10574,103168,3.5,187000,70,43,682,0,22900,0,0.0248
10575,103169,3.75,82000,32,30,802,0,16980,0,0.0053
10576,103170,3.5,340000,57,41,694,0,33740,0,0.0031
10577,103171,4.0,232000,80,31,792,0,41860,0,0.0348
10578,103172,3.5,325000,64,28,702,0,35620,0,0.0038
10579,103173,3.875,304000,80,37,771,0,31080,0,0.0212
10580,103174,3.75,174000,69,48,721,0,38900,0,0.036
10581,103175,4.875,256000,80,18,679,0,35620,0,0.0264
10582,103176,4.25,223000,75,39,653,1,26300,0,0.0318
10583,103177,3.99,187000,80,39,727,0,15260,0,0.0555
10584,103178,4.375,126000,72,32,704,0,35620,0,0.0535
10585,103179,3.5,213000,97,25,740,1,49340,0,0.067
10586,103180,4.125,117000,72,42,751,0,26420,0,0.0712
10587,103181,3.75,285000,28,41,799,0,41540,0,0.0011
10588,103182,3.625,200000,22,45,750,0,35840,0,0.0015
10589,103183,3.875,405000,57,44,782,0,16980,0,0.0028
10590,103184,3.625,210000,85,42,783,0,24860,0,0.0614
10591,103185,3.95,234000,75,36,787,0,35620,0,0.0282
10592,103186,3.875,626000,65,31,785,0,31080,0,0.0005
10593,103187,4.125,252000,79,25,710,1,0,0,0.0222
10594,103188,3.625,221000,75,32,785,0,31080,0,0.0235
10595,103189,4.0,417000,74,44,738,0,35620,0,0.0074
10596,103190,4.75,108000,80,45,669,0,0,0,0.1534
10597,103191,3.98,101000,57,30,629,0,12420,0,0.0181
10598,103192,3.75,110000,52,44,754,0,40140,0,0.02
10599,103193,3.625,128000,52,13,813,0,13820,0,0.0073
10600,103194,4.0,235000,50,30,737,0,35620,0,0.0048
10601,103195,3.875,210000,84,37,739,0,33540,0,0.0536
10602,103196,3.875,101000,78,33,758,0,19100,0,0.0795
